UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
Alex de Cordoba,@alexdecordoba,2020-10-26T13:35:34.000Z,"Replying to 
@KateCagle
 @davideryu
 and 2 othersI deleted 
@AskLyft
 upon receipt of this garbage.",,,,
Alex de Cordoba,@alexdecordoba,2020-10-26T13:29:24.000Z,"Replying to 
@KateCagle
 @davideryu
 and 2 others",,,,
Joan Grava,@joan_grava,2020-10-26T12:36:36.000Z,"Replying to 
@BobFoolery
 @MayorOfLA
 and 3 othersAgree completely!",,,,1
Kira Durbin,@KiraDurbin,2020-10-26T08:02:02.000Z,"Replying to 
@jessezwick
 @nithyavraman
 and 
@davideryuThat was immediately dismissed!!!  Good reading.  Thanks for sharing the FACTS.  
@davideryu
 is not a criminal unlike 
@nithyavraman
 who runs a campaign full of bullies, threats, and violence.",,,,
MARY YARBER Hollywood Area6 Chair,@6Chair,2020-10-26T06:10:30.000Z,"These r probably the fireworks u heard 
@7am
 today. Coulda burned up homes + people. Found 
@spot
 where video shows blast. #NicholsCanyon #Area6 #HollywoodHills 
@davideryu
 @LAFDtalk
 @LAFDwest
 @LAPDHollywood
 @nicholscanyonNA
 @sunsetsquarehwd
 @HLWD_HILLS_WEST",,,1,1
Kira Durbin,@KiraDurbin,2020-10-26T04:06:10.000Z,"Replying to 
@jessezwick
 @nithyavraman
 and 
@davideryuagain you should learn how to read so you can get your facts straight.  Definitely tho 
@nithyavraman
 campaing published David's address and encouraged violence against him.  If you find that inspiring you must be insane",,,,
abbey mcbride,@imabbeymcbride,2020-10-26T03:03:46.000Z,"Replying to 
@KateCagle
 @davideryu
 and 2 others",,,,
Kira Durbin,@KiraDurbin,2020-10-25T23:52:57.000Z,"Replying to 
@jessezwick
 @nithyavraman
 and 
@davideryuLEARN HOW TO READ.  SHE IS A CRIMINAL.",,,,
Daniel McLellan,@daniel_mclellan,2020-10-25T23:41:12.000Z,"So inspired to see voters out today almost exclusively supporting 
@nithyavraman
 

So disappointed to see 
@davideryu
 sending his campaign employees to harass us volunteers by lying about voting center rules -- even though the registrar thanked us for following them so diligently!",,,,4
Shruti Kumar ALL BLACK LIVES MATTER,@from_shruti,2020-10-25T23:12:47.000Z,"Harmful lies floating from the 
@davideryu
 campaign for LA City Council CD4—only proves 
@nithyavraman
 = powerful change. Time to get the facts straight and elect her for all citizens of our city. Read some words I wrote for her for 
@thefutureleft
 https://thefutureleft.com/nithya-raman/ #votelocal",,,1,1
Kate Cagle,@KateCagle,2020-10-25T22:51:45.000Z,"Replying to 
@lafuturist
 @BisHilarious
 and 4 othersThat would actually get you a whole feature on 
@SpecNews1SoCal
 #hyperlocal",,,,1
birddog mercenary,@genericdemocrat,2020-10-25T22:50:15.000Z,"Replying to 
@PplsCityCouncil
 @KateCagle
 and 3 others",👀 👀 👀,,,
at LA ****NEW CITY Council!,@lafuturist,2020-10-25T22:48:18.000Z,"Replying to 
@KateCagle
 @BisHilarious
 and 4 othersShoot. All I’ve got is a picture of my conspiracy room wallpapered with mailers.",,1,,2
at LA ****NEW CITY Council!,@lafuturist,2020-10-25T22:46:46.000Z,"Replying to 
@KateCagle
 @BisHilarious
 and 4 othersLol",,,,1
Kate Cagle,@KateCagle,2020-10-25T22:42:09.000Z,"Replying to 
@lafuturist
 @BisHilarious
 and 4 othersI was mostly hoping for a photo of an overstuffed mail box",,3,,4
#generalstrike dandelion,@dandlionalchemy,2020-10-25T22:00:21.000Z,"Replying to 
@dandlionalchemy
 @KateCagle
 and 4 othersi’ve already mailed my ballot in- ",✊,,,3
#generalstrike dandelion,@dandlionalchemy,2020-10-25T21:59:29.000Z,"Replying to 
@KateCagle
 @PplsCityCouncil
 and 3 othershad to dig it out of recycling-  ryu",,1,,3
People's City Council - Los Angeles,@PplsCityCouncil,2020-10-25T21:53:44.000Z,"Replying to 
@KateCagle
 @davideryu
 and 2 othersA thread on Ryu’s misleading mailers",,1,,5
at LA ****NEW CITY Council!,@lafuturist,2020-10-25T21:49:20.000Z,"Replying to 
@MyDickerson
 @KateCagle
 and 4 othersOh right. 
@KateCagle
 you can see all of These he mailers on the LA ethics website. 

I hope you don’t simply repeat them without fact checking them. For ex., Ryu misleadingly said Nithya took money from a fossil fuel co and developers that she actually returned unprompted.",,1,,1
Mike Dickerson,@MyDickerson,2020-10-25T21:44:20.000Z,"Replying to 
@lafuturist
 @KateCagle
 and 4 othersI know a lot about a very specific kind of mailer, but I'm not in CD4 so I actually haven't seen anything related to that race outside of what others post on here.",,1,,1
Jordan,@Myrcella,2020-10-25T21:41:58.000Z,"Replying to 
@Myrcella
 @KateCagle
 and 5 othersI’d also recommend digging into this article since it puts two of his major endorsements into question. (Photo also not mine.)",,,,6
Kate Cagle,@KateCagle,2020-10-25T20:24:36.000Z,"I'm working on a story about the Council District 4 race between 
@davideryu
 and 
@nithyavraman
. 

Have you received mailers in this race? Please tweet me pictures of them and we'll include in our coverage on #YourWeekend on 
@SpecNews1SoCal
.",,11,10,38
West Valley Homes Yes,@wvh_yes,2020-10-25T19:50:36.000Z,"HONK HONK 
@BobBlumenfield
 - we elected you 
@CD12LA
 @CD6Nury
 @davideryu
 to fight for solutions in the West Valley, not criminalization that NEVER reduces homelessness and ALWAYS wastes tax payer dollar$. #HomesNotZones #ServicesNotSweepsWest Valley People’s Alliance
@WVPple
 · Oct 25
Today @BobBlumenfield got the wake up call he needed 4 leading legislation to criminalize homelessness for 50% of LA. We know sweeps & criminalization wastes HUNDREDS of MILLIONS of tax $ just to move unhoused folx to a different hood. We need real solutions: #HomesNotHandcuffs
Show this thread",,,5,7
Bob Cooper,@BobFoolery,2020-10-25T19:50:23.000Z,"I rented an RV in City of Los Angeles. It was a disaster.

Like AIRbnbs, 

THE CITY AND THE COUNTY SHOULD REGULATE THIS BUSINESS AND ASSURE RECREATIONAL VEHICLES ARE INSPECTED AND SAFE.
@MayorOfLA
@KarenBassTweets
 
@mridleythomas
@davideryu
••••Bob Cooper
@BobFoolery
 · Oct 25
Replying to @autotechvc and @Outdoorsy
When my Outdoorsy rental broke down on 9/4/2020, I called Outdoorsy roadside assistance. After 2-1/2 hours. I was told a tow would arrive in 3 hours. They could not provide teansportation for us due to the pandemic, and had no solution for transporting humans from hiway rest area",,2,,1
BURisabadneighbor,@burisabadneigh1,2020-10-25T19:26:37.000Z,"  2 DAYS LEFT TO COMMENT ON BURBANK AIRPORT EXPANSION! 
  http://chng.it/gpKkFBbC via 
@Change
. 
@uproarla1
 @_SCFQS
 @CityAttorneyLA
 @MayorOfLA
 @ericgarcetti
 @PaulKrekorian
 @PaulKoretzCD5
 @davideryu
 @NickGreif
 @BradSherman
 @RepAdamSchiff
 @SenKamalaHarris
 @SenFeinsteinIT'S TIME TO COMMENT ON BURBANK AIRPORT EXPANSION!
FIGHT BACK AND STOP THE BURBANK AIRPORT EXPANSION!        The new, larger, more efficient Terminal will INCREASE already staggering impacts. For SUGGESTED COMMENTS CLICK HERE For OFFICIAL COMMENT...
change.org",🚨 🚨,,2,1
Devin Field,@thatdevinfield,2020-10-25T19:07:49.000Z,"Replying to 
@GallantGreg
 and 
@davideryuThis guy is a man of the people!",,,,4
Greg Gallant,@GallantGreg,2020-10-25T19:07:05.000Z,"Replying to 
@thatdevinfield
 and 
@davideryuJust spotted another proud Ryu household...",,2,,6
Geoffrey James,@dontplaynojames,2020-10-25T18:57:10.000Z,"Replying to 
@thatdevinfield
 and 
@davideryuNab it!",,,,1
Minorities are Hunted by Cops daily,@BlackPa91712959,2020-10-25T18:48:52.000Z,"Replying to 
@safrazie
 and 
@PplsCityCouncilDavid gives two fuks about the people. Unless you are the police donations 
@davideryu
 is a crook",,,,
Ross Van den Akker,@Rossvandenakker,2020-10-25T18:16:22.000Z,"@davideryu
, Your weak copycat campaign has shifted to a shameless and pathetic act of desperation. The photo on your mailer reads no differently than Trump holding the Bible. At least lose with some dignity.",,,,
Carl Muhlstein,@CarlMuhlstein,2020-10-25T17:24:33.000Z,".
@latimesopinion
 & 
@joelkotkin
 drive the point in b&w. Politicians like 
@MayorOfLA
 @mikebonin
 @davideryu
 @PaulKrekorian
 @PaulKoretzCD5
 are impervious. Will 
@LAController
 tax us further? #LA refuses to curtail spending, reform #businesstaxes & #landuse? Read it in b&w & u decide.",,,,1
All Cats Are Babies,@AllCatsAreBabys,2020-10-25T16:39:41.000Z,"Replying to 
@davideryu
 @LACorps
 and 
@MyLA311@davideryu
 remember when you raped a woman in 2002?",,,,
Kira Durbin,@KiraDurbin,2020-10-25T08:58:55.000Z,"#Repost SUNDAY March and clean up with #shermanoaks incredible group 
@ValleyChange
  @davideryu",🧡 🧡 🧡,,,
los angeles podcast network,@LApodnetwork,2020-10-25T07:18:08.000Z,"Replying to 
@digitalurn
 and 
@davideryuHahahhaa hahahahaha who is David Ryu ;)",,,,
JvN,@j_vonnetzer,2020-10-25T07:11:35.000Z,"Question: 
@davideryu
 the exit ramp off the 101 on Hollywood and Highland is completely overrun with trash, discarded furniture and encampment remnants, plus graffiti on all the street signs. Why is this not being cleaned up? #cleanuplosangeles",,,,
krupali,@krupali,2020-10-25T00:06:17.000Z,"Replying to 
@HollywoodBowl
 and 
@davideryuVoting NITHYA!",,,,4
Nitz Bluv,@nitzbluv,2020-10-24T22:51:56.000Z,"Replying to 
@We_LoveAmerica
 and 
@davideryuHe is a disaster! But also Nithya is amazing so it's a win win situation to vote for her!",,1,,
...if I had a rocket launcher...,@minxmarx,2020-10-24T21:54:14.000Z,"Replying to 
@maggieclancy
 @daveanthony
 and 5 othersLove this tho! Could there be a better indication that Ryu's seat is under serious threat? Keep the fire burning under his fear-mongering *ss. ",🎵 🎵 🍑 🔥,,,
#DefundThePolice #CancelRent,@Knifarious,2020-10-24T21:06:53.000Z,"Replying to 
@HollywoodBowl
 and 
@davideryuThank you we love 
@nithyavraman
 more than you! Please leave your chair!",,,,4
Garric G. Nahapetian,@garricn,2020-10-24T20:58:03.000Z,"Replying to 
@davideryuThank you!
#ExpelTurkeyFromNATO
#SanctionTurkey
#TurkeyIsNotYourFriend",,,,
Biscuit,@RosenbergMarcia,2020-10-24T19:51:03.000Z,"Replying to 
@sacbee_news@davideryu
  @GavinNewsom
  Tax $$$ subsidize social programs for illegals; homeless , streets filth, prostitution, tents & motor homes lining up streets in once nice communities, crime, prostitution, drugs, destroyed parks. VERY HOSTILE ENVIRONMENT for hard working tax payers!",,,,2
Albert Jaragua Cøradø,@digitalurn,2020-10-24T19:17:53.000Z,"Replying to 
@emilyhalaka
 and 
@davideryu",,,,3
Definition of defund: to withdraw funding from,@BodiesRInfinite,2020-10-24T19:04:49.000Z,"Replying to 
@SunriseLAYouth
 @davideryu
 and 2 othersThat is hilarious. Wow- we really should re-elect the guy who now is copying O'Farrell's bizarre posts about tidiness. Pandemic? What pandemic?",,,,2
Sunrise L.A. Youth,@SunriseLAYouth,2020-10-24T18:57:38.000Z,"Replying to 
@davideryu
 @LACorps
 and 
@MyLA311Because sweeping is so hard ",🌅,1,,1
Alex Mullenix,@mullenixalex,2020-10-24T18:56:25.000Z,"Replying to 
@digitalurn
 and 
@davideryuYeah, everyone knows you're LA Albert Fresco.",,,,5
colorful shirt//catchy slogan,@_johnsonsabrina,2020-10-24T18:39:10.000Z,"Replying to 
@kahlilfilm
 @digitalurn
 and 
@davideryuI just keep hearing his whiny voice shouting ""This isn't fair!!"" while reading Twitter comments",,,,3
baudrillardian anticapitalist simulator,@kahlilfilm,2020-10-24T18:36:39.000Z,"Replying to 
@digitalurn
 and 
@davideryuI genuinely don’t think he can spell",,1,,5
Definition of defund: to withdraw funding from,@BodiesRInfinite,2020-10-24T18:36:26.000Z,"Replying to 
@digitalurn
 and 
@davideryuHe is really hung up on getting ppl's names wrong.",,,,6
Albert Jaragua Cøradø,@digitalurn,2020-10-24T18:31:36.000Z,"So 
@davideryu
 spent 400k to misspell my last name and I think that's beautiful.",,5,7,234
Hrant Vartzbedian,@hrantoismo,2020-10-24T18:09:46.000Z,"#Vote 
@teammoorlach
@TomLackey36
@AsmLuzRivas
@ChrisHoldenNews
@laurafriedman43
@AsmJesseGabriel
 @adrinnazarian
@JanetNguyenCA
 @MarieWaldron75
 @davideryu",,,,
Medicare4All Saves $ + Lives,@BichonSnuggles,2020-10-24T18:09:42.000Z,"@davideryu
 wtf???

You ask Nithya Raman to denounce endorser platforms, not how endorsements work, as Nithya schooled you.

Where is your public denouncement of your volunteers, for their actual *illegal* activities?
#Elections2020#HOMESGUARANTEE Kendall Mayhew
@kmay
 · Oct 20
Replying to @TheEastsiderLA
i submitted an inquiry to your website but haven’t received a response. this is a photo i took of the @davidryu4u campaign tabling right next to the entrance of the hollywood bowl voting center on March 3rd. they had to be asked by poll workers to move to a legal distance.",,,,
Jordan,@Myrcella,2020-10-24T18:04:59.000Z,"Replying to 
@LAdemocrats
 @SantiagoAD53
 and 6 othersWhy did 
@davideryu
/
@davidryu4u
 feel it was appropriate to repeatedly ask his opponent to disavow DSA, an organization he worked w/b4, & cont. spreading slanderous lies that were already addressed?

It doesn't feel like the Dem Party cares about us when this is allowed to happen.",,,,2
Medicare4All Saves $ + Lives,@BichonSnuggles,2020-10-24T18:02:29.000Z,"@davideryu
 wtf???

CD4 needs honest representation in LA City HallLincoln Heights Intel
@lincolnhtsintel
 · Oct 22
Councilman David Ryu secretly owns a Lincoln Heights rental property - its the Green apts next to the library on 2512 Workman that he failed to report https://michaelkohlhaas.org/wp/2020/03/21/david-ryu-certainly-seems-to-be-yet-another-landlord-on-the-los-angeles-city-council-and-apparently-perfectly-comfortable-voting-on-various-tenants-rights-issues-without-recusing-himself-o/…",,,,1
Medicare4All Saves $ + Lives,@BichonSnuggles,2020-10-24T17:59:13.000Z,"@davideryu
 wtf????

As a CD4 voter, I want to know if you've returned this donationSophie Strauss
@sophielstrauss
 · Oct 24
Meanwhile, David Ryu's campaign is being funded by an Eviction App that would help make it quick and easy to kick people like my friend out of their homes if they come up short on rent.

There's just no comparison.

https://knock-la.com/david-ryu-sueya-pac-donation-los-angeles-city-council-4a309fa12efb…
Show this thread",,,,1
colorful shirt//catchy slogan,@_johnsonsabrina,2020-10-24T17:12:30.000Z,"Replying to 
@digitalurn
 and 
@ShutUpAndroskyThis is actually twice as awkward because I just took a job writing debate questions for 
@davideryu",,,,5
BURisabadneighbor,@burisabadneigh1,2020-10-24T16:56:15.000Z,"  3 DAYS LEFT TO COMMENT ON BURBANK AIRPORT EXPANSION! 
  http://chng.it/gpKkFBbC via 
@Change
. 
@uproarla1
 @_SCFQS
 @CityAttorneyLA
 @MayorOfLA
 @ericgarcetti
 @PaulKrekorian
 @PaulKoretzCD5
 @davideryu
 @NickGreif
 @BradSherman
 @RepAdamSchiff
 @SenKamalaHarris
 @SenFeinsteinIT'S TIME TO COMMENT ON BURBANK AIRPORT EXPANSION!
FIGHT BACK AND STOP THE BURBANK AIRPORT EXPANSION!        The new, larger, more efficient Terminal will INCREASE already staggering impacts. For SUGGESTED COMMENTS CLICK HERE For OFFICIAL COMMENT...
change.org",🚨 🚨,,1,3
SocialHousing4All,@PeppeyRobert,2020-10-24T16:09:08.000Z,"Replying to 
@BisHilarious@davideryu
 joins far right.",,,,
Los Angeles 311,@MyLA311,2020-10-24T16:01:23.000Z,"Replying to 
@TheGussReport
 @davideryu
 and 3 others@TheGussReport
 @davideryu
 @CD6Nury
 @LACityCouncil
 @MayorOfLA
 @LACitySAN
 Thank you for contacting the City of Los Angeles. A NEW request for service was submitted under SR# 1-1778241911. For follow up, call Bureau of Sanitation at 800-773-2489 24 hours a day.",,,,
SocialHousing4All,@PeppeyRobert,2020-10-24T15:23:34.000Z,"Replying to 
@BisHilarious
 and 
@GroundGameLA@davideryu
 red-baiter.",,,,
SocialHousing4All,@PeppeyRobert,2020-10-24T15:21:39.000Z,"@davideryu
 is a red-baiting payed-off thrall to 
@LAPPL
 and its leadership. 
@GroundGameLA
 @PplsCityCouncil
 @DSA_LosAngeles
 @hayesdavenportBrittani Nichols
@BisHilarious
 · Oct 23
These sorts of claims against community-led groups, historically, have emboldened cops, the FBI, & sometimes just random ass people to harass, infiltrate, surveil, and/or MURDER people. A supposed progressive Dem (his words, not mine) invoking this sort of attack is significant.
Show this thread",,,,
SocialHousing4All,@PeppeyRobert,2020-10-24T15:02:58.000Z,"#FuckRyu 
@davideryuBrittani Nichols
@BisHilarious
 · Oct 23
If you didn't know, @davidryu4u (running for City Council in LA) called @GroundGameLA an extremist group that promotes hate and violence. I can't express to you how serious it is to have an elected official say something like this. (thread)
Show this thread",,,,1
STOP FAA NEXTGEN,@StopFAANEXTGEN,2020-10-24T14:31:04.000Z,"@latimes
 @davideryu
 @USATODAY
 @PaulKrekorian
 @RepTomSuozzi
 @AP
 @washingtonpost
 @Reuters
 @tedlieu
 @QnsQuietSkies
 @SenFeinstein
 @SenKamalaHarris
 @CD6Nury
 FAA METROPLEX IS KILLING FAMILIES IN SF VALLEY. CONGRESS MUST STOP IT. HARMING UNBORN!",,,1,1
keelygirl,@keelygirl,2020-10-24T06:45:27.000Z,"She’s rather lie so 
@davideryu
 can help her when she runs for higher office. Democrats can be corrupt too! I live in WeHo & this entire city council is pay for play! It’s a nightmare! A real feminist wouldn’t be on Twitter trolling a rape victim. Yet here we are!thirty
@thatcarr
 · Oct 2
Replying to @LindseyPHorvath @sophielstrauss and 9 others
if you did your homework how come you didnt talk to SKL or Nithya? they asked",,,,1
keelygirl,@keelygirl,2020-10-24T06:40:03.000Z,"Replying to 
@keelygirl
 @LindseyPHorvath
 and 6 others@WEHOville
 @nomorejohnsweho
 @GroundGameLA
 @nithya4thecity
 @KNOCKdotLA
 @DSA_LosAngeles
 @latimes
 @nomorejohnsweho",,,,
Kira Durbin,@KiraDurbin,2020-10-24T06:27:44.000Z,"Thank you 
@hopeofthevalley
 @LAFamilyHousing
 @nohohomeorg
 for the incredible work you do every day.  
@davideryu
 and I SUPPORT AND APPRECIATE YOU.  I’m sorry 
@nithyavraman
 is so rude and ignorant.Nithya Raman
@nithyavraman
 · Oct 23
Homelessness in LA, already an emergency, is poised to rise sharply due to the pandemic. What can we do?
Neighborhood-level services
Expanded outreach
More affordable housing
Protections for tenants

The current system isn't working. I'm running to transform it.",💙 💛 💙 💛,,2,2
West Valley Homes Yes,@wvh_yes,2020-10-24T05:24:16.000Z,"Replying to 
@WVPple
 @BobBlumenfield
 and 2 othersLet’s not forgot 
@CD6Nury
 and her weekly sweeps in Van Nuys!",,,2,4
West Valley People’s Alliance,@WVPple,2020-10-24T05:17:11.000Z,"These are the kind of solutions our current city council should be fighting for. Instead 
@BobBlumenfield
 @CD12LA
 @davideryu
 are trying to increase inhumane and dangerous sweeps & criminalization of homelessness & poverty during a global pandemic. #ServicesNotSweeps #HomesNotZonesNithya Raman
@nithyavraman
 · Oct 23
Homelessness in LA, already an emergency, is poised to rise sharply due to the pandemic. What can we do?
Neighborhood-level services
Expanded outreach
More affordable housing
Protections for tenants

The current system isn't working. I'm running to transform it.",💙 💛 💙 💛,1,10,21
Gabriel Durkin-White,@TropicalGabe,2020-10-24T04:53:48.000Z,"David Ryu is a massive piece of poooooo 
@davideryuLaureen Lazarovici
@LaureenNarro
 · Oct 23
.@davidryu4u This is red baiting and it’s not OK. I voted for @nithyavraman ",🗳,,,7
TimesupONnithyaraman,@OTimesup,2020-10-24T04:45:53.000Z,"Replying to 
@SteveDucey
 and 
@davideryuIs her name Miguel Santana?",,,,
Angela will call you out IRL,@LouDawnArt,2020-10-24T04:18:20.000Z,"This you 
 @davideryuSpike Friedman
@SpikeFriedman
 · Oct 22
How it started                                      How it's going
Show this thread",🟣 🌚,,,
Clementine Kruczynski,@changealicious,2020-10-24T03:17:33.000Z,"Replying to 
@davideryuLol this clown blocked me on Instagram for asking about his dishonest ads against his opponent. Someone who isn’t open to debates or to hear opposing ideas is a HUGE problem for LA",,,,
steve c,@pavlovs_doggy,2020-10-24T03:14:52.000Z,"Replying to 
@HollywoodBowl
 and 
@davideryuGreat great place to vote for Nithya Raman!",,,,6
Clementine Kruczynski,@changealicious,2020-10-24T03:13:32.000Z,"Lol 
@davideryu
 blocked me for asking on his IG why he put out dishonest ads about 
@nithyavraman
. How can anyone trust someone running to represent the ppl but blocks and deletes comments from angelenos cool cool 
 @PplsCityCouncil
 @DSA_LosAngeles",🤔 🤔,,,
steve ducey,@SteveDucey,2020-10-24T03:09:59.000Z,"@davideryu
's desperate attacks against nithya raman continue, claiming via text message she doesn't know anything about how homelessness works in LA, despite writing a comprehensive report on homelessness before he took office.",,2,,2
thirty,@thatcarr,2020-10-24T02:55:09.000Z,"ready to denounce violent groups supporting your campaign? 
@davideryu
 @davidryu4uCBS Los Angeles
@CBSLA
 · Oct 23
Field reports from the LAPD show that a majority of protests against police brutality across Los Angeles over the summer were peaceful, the department announced on Friday. https://cbsloc.al/37ABNuB",,,,1
Alex de Cordoba,@alexdecordoba,2020-10-24T00:48:34.000Z,"The #LACD4 race has gotten pretty ugly. Robot texts by 
@davideryu
 pacs are textbook Trumpian in sentence structure ala “experts say”. 
 It’s quite satisfying seeing David squirm after he blocked me on twitter for seeking services for my community.",😂,1,3,10
Xavier D. Hudson,@goxdh,2020-10-24T00:40:42.000Z,"Replying to 
@davideryuWhy don’t you mind your own business. Go play streetfighter, your parents named you after a character",,,,
Garden enthusiast,@Gardenenthusias,2020-10-24T00:19:29.000Z,"Replying to 
@UnrigLA
 and 
@davideryuIt’s not relevant but it’s really bothering me. It’s SOW division. Not sew division. Like seeds. In a garden. Sheesh.",,,,1
LA NC Watch,@LANCWatch,2020-10-23T23:35:39.000Z,"Replying to 
@davideryu",,,,2
LosFelizLyric,@losfelizlyric,2020-10-23T23:27:09.000Z,"Replying to 
@davideryu
 @LACorps
 and 
@MyLA311You’re removing plants but not criminal encampments? #wtf",,,,1
Nick,@party_bread,2020-10-23T23:25:58.000Z,"Replying to 
@davideryu@markpaaa
 @davidryu4u
 look at the comments! Your baiting of right wing reactionaries is working! Good job",,,,1
Unrig LA,@UnrigLA,2020-10-23T23:20:38.000Z,"Back in 2017 
@davideryu
 was invoking “child molestion” as he desperately sought to undermine legal support for immigrants facing deportation. 

He inspired his colleagues Koretz and Martinez to fear monger we would be supporting “murderers,” “sex traffickers” & “rapists.”David E. Ryu
@davideryu
 · Sep 29
Immigrants are the backbone of our society and our economy - yet Donald Trump continues to target them in an attempt to sew division and score political points. 

LA will always protect our immigrant communities. https://washingtonpost.com/immigration/tr",,2,11,30
James Silva,@JamesSi89212443,2020-10-23T23:09:37.000Z,"Replying to 
@KateCagle
 @nithyavraman
 and 
@davideryuNow THAT’s #hyperlocal 
. More seriously though, The reason Ninth Circuit ruling in Goudelock v. Sixty-01 Ass’n shifted #Chapter13 post-petition HOA assessments to creditors & lienholders which can impact assessments for an entire community. Important race ",😂,,,
Not Dave,@not_the_dave,2020-10-23T22:53:07.000Z,"Replying to 
@davideryu
 @LACorps
 and 
@MyLA311removing shade and greenery to ruin LA one tree at a time.",🧢,,,3
Courtney Bowman,@animalbowman,2020-10-23T22:48:19.000Z,"@davideryu
 @MayorOfLA
  Everyone on my block's getting street sweeping tickets. It's revolting. You're fining people during a national pandemic and financial crisis because they don't have jobs or can't go to them? Stop ticketing us for YOUR FAILURE to communicate and help us.",,,,
Matt Crowley,@MatthewPCrowley,2020-10-23T22:36:35.000Z,"Replying to 
@davideryu
 @LACorps
 and 
@MyLA311And don’t forget to vote for Nithya Raman!",,,,22
#VetsResist,@SeabassMontoya,2020-10-23T14:22:26.000Z,"Replying to 
@nancyhighlands4
 @MayorOfLA
 and 2 othersVERY MUCH SO",🌹 😪,,1,1
Recognize Artsakh,@littlmornindew,2020-10-23T12:13:53.000Z,"Replying to 
@davideryu
 and 
@VardanyanDanThank you Councilman!!! 
@DeptofDefense
 @StateDept
 #Turkey anD #Azerbaijan are not allies, Turkey should be expelled from #NATO. #Aliyev and #Erdogan must be tried at the #ICC for war crimes 
@SecPompeo",,,,
Jena Lanzetta,@NWBAYSIDECIVIC,2020-10-23T11:14:15.000Z,"Replying to 
@StopFAANEXTGEN
 @latimes
 and 15 othersCan you send me that link?",,,,
Gaiane,@Gaiane31103634,2020-10-23T07:05:05.000Z,"Replying to 
@RobQuan_
 and 
@davideryuVillaraigosa’s reputation just sank to all low for me",,,,
Gaiane,@Gaiane31103634,2020-10-23T07:03:07.000Z,"Replying to 
@davideryuThe country of Turkey & its forefathers are literally built on the 1915 Armenian Genocide. Now shamelessly enabling Azerbaijan with Syrian Jihadists, Military Pilot’s, Militarily aid to finish Genocide #AzeriWarCrimes on civilians #Stepanakert not to mention denial of Genocide",,,,
Winternal,@nancyhighlands4,2020-10-23T06:57:09.000Z,"Replying to 
@SeabassMontoya
 @MayorOfLA
 and 2 othersHeartbreaking  ",🌷 🔥 ⚡ 💔 😿,1,,1
Canis Lupus,@CanisLu41378884,2020-10-23T06:46:57.000Z,"Replying to 
@davideryuUnprovoked? Try 30yrs of illegal occupation & 4 UN resolutions later? How much weed do you smoke daily?",,,,1
Artur,@Arten2012,2020-10-23T06:16:14.000Z,"Replying to 
@davideryuThank you for speaking up! Thank you for taking action. Thank you! #MercuryDropTurkey #PeaceforArmenians",,,,
Minorities are Hunted by Cops daily,@BlackPa91712959,2020-10-23T05:58:04.000Z,"Crook 
@davideryuSpike Friedman
@SpikeFriedman
 · Oct 22
How it started                                      How it's going
Show this thread",,,,
Say No To Sharia!,@ToSharia,2020-10-23T05:55:36.000Z,"Replying to 
@davideryuDid you tell rioters to avoid large gatherings?",,,,
"Shamrock
Holdings, LLC",@cointel___bro,2020-10-23T04:51:49.000Z,"Replying to 
@publicownedbus
 @ihatejoelkim
 and 2 othersLol even just reading this recap I'm like...where did Trump say anyone is getting vaccinated in weeks?",☘,,,
Kevin's CDC-sanctioned protest zone,@publicownedbus,2020-10-23T04:50:03.000Z,"Replying to 
@ihatejoelkim
 @latimes
 and 
@davideryuIt's much less effort to get in easy dunks like this on the big orange cheeto man",,1,,1
Razmik,@Razmik32301528,2020-10-23T04:43:14.000Z,"Replying to 
@davideryuThank you for speaking up! Thank you and God bless you!",,,,
Jordan Lyric (they/them),@jordan_lyric,2020-10-23T04:38:41.000Z,"@davideryu
 bitchKNOCK.LA
@KNOCKdotLA
 · Oct 22
Once Again, Councilmember David Ryu Can’t Stop Lying in Public

At a campaign debate, incumbent David Ryu repeatedly (and dishonestly) denigrated the DSA, Ground Game LA, and his opponent Nithya Raman.

https://knock-la.com/david-ryu-nithya-raman-sherman-oaks-homeowners-debate-lies-a923eca884f2…",,,,
Streets For All,@streetsforall,2020-10-23T04:32:53.000Z,"Unfortunately for 
@davideryu
 his pandering is blatantly transparent to voters and isn’t going to work. Sorry buddy.Hayes Davenport
@hayesdavenport
 · Oct 22
David Ryu claims to want a Green New Deal and cuts to LAPD.

So why is the police union buying ads to support him... and attacking @nithyavraman for backing a Green New Deal?

Because they know Ryu's full of shit. He serves LAPD and fossil fuel companies. Always has, always will. twitter.com/SpikeFriedman/…",,,,10
Dan Lucas,@DanLucas1776,2020-10-23T04:07:40.000Z,"Replying to 
@GLAmosquito
 and 
@davideryuHi 
@GLAmosquito
, I know you can vote for Nithya Raman to get rid of David, but will you have any other tips at this meeting as far as how to repel him once he is out of office?",,,,
Tina,@Tenny2020,2020-10-23T04:05:29.000Z,"Replying to 
@davideryuThank you for speaking up! Thank you, thank you and thank you!",❤ 💙 🧡 🕊 🕊,,,
Everything's Great!,@TheShowIsGreat,2020-10-23T04:03:38.000Z,"Replying to 
@davideryu",🥾,,,4
Kifnyc,@KifJack,2020-10-23T03:50:22.000Z,"Replying to 
@davideryuI Wonder how much You got paid? Good luck to prompt the thing that doesn’t exist.",,,,1
