UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
David E. Ryu,@davideryu,2020-10-20T21:33:46.000Z,"Replying to 
@wmacielgalleryHi - I completely agree, that’s why I voted against resuming parking enforcement. If you do get a citation, there are relief programs available from 
@LADOTofficial
. Please reach out to my team to connect with more resources: CD4.issues@lacity.org.",,,1,
David E. Ryu,@davideryu,2020-10-20T20:11:14.000Z,"Proud to join incredible community leaders to kick off #TeenDriverSafetyWeek. Car crashes are a leading cause of teen deaths, and are entirely preventable. Thank you to Jeri of 
@InHonorOfConor
, Lili of 
@ValentinaSRK
, and 
@LosAngelesWalks
 for helping to raise awareness.John Yi and 2 others",,3,1,3
David E. Ryu,@davideryu,2020-10-15T17:02:08.000Z,"Grants are now available for child care providers in LA! The 
@LACity
 program will provide $10K, $25K and $40K grants for licensed centers & agencies experiencing financial hardships due to #COVID19. 

Apply 
 http://Laecefund.org #LAChildCareGrant",▶,,3,3
David E. Ryu,@davideryu,2020-10-14T22:08:34.000Z,"Thank you to 
@LACorps
 for bringing this #LACD4 street sign out of hiding! The LA Conservation Corps is a youth development organization that provides work and education to underserved youth in our communities. Learn more about their work at http://lacorps.org.",,7,3,3
David E. Ryu,@davideryu,2020-10-14T17:48:35.000Z,"Today’s vote is another step towards rebuilding trust with the public, but it cannot be the last. We need a robust and fully publicly financed election system to root out corruption once and for all.",,1,1,2
David E. Ryu,@davideryu,2020-10-14T17:48:34.000Z,"Today Council approved my legislation to raise the recusal requirement standard for City Councilmembers. This works to push our city towards the level of transparency and accountability that Angelenos expect and deserve.PRESS RELEASE: City Council Approves Councilmember Ryu’s Recusal Legislation
davidryu.lacity.org",,7,3,6
David E. Ryu,@davideryu,2020-10-14T17:12:23.000Z,"ATTN: We have exactly ONE DAY to complete the #2020Census! This is an all-hands-on-deck moment for LA. Angelenos are still greatly undercounted, and are in danger of losing a significant amount of funding. Help spread the word! 

Be counted: http://My2020Census.govCalifornia Census 2020 and 2 others",,1,1,3
David E. Ryu,@davideryu,2020-10-13T23:16:20.000Z,"Let’s show the LA River some love! Grab your mask, gloves, and pick your favorite spot along the river for a self-guided watershed cleanup with 
@FoLARtweets
  

Learn more about how to get involved at http://folar.org/cleanupFoLAR",💦,2,1,3
David E. Ryu,@davideryu,2020-10-13T19:51:02.000Z,"Coming soon! Applications are opening soon for 
@LACity
's COVID-19 Child Care Provider Grant Program. The program will provide $10M in grants to licensed providers, and can be used to cover items such as employee payroll, capital expenses, and more. Stay tuned for more info!LAEWDD and City of Los Angeles",,2,4,4
David E. Ryu,@davideryu,2020-10-12T18:29:02.000Z,"On Indigenous Peoples Day, we celebrate the vibrant history of Native people, as well as the many contributions they have made throughout our history. It is also a time to reflect on a painful past, and recommit to the work of repairing centuries of discrimination and neglect.",,2,5,15
David E. Ryu,@davideryu,2020-10-09T21:56:38.000Z,"Friday fact: #CD4 is home to the oldest independent book store in LA 
Stop by 
@ChevaliersBooks
 for in store shopping, or shop online! They also have virtual events every week for book lovers everywhere 
 http://chevaliersbooks.com",📚 📖,2,2,11
David E. Ryu,@davideryu,2020-10-09T21:31:42.000Z,"Happy #FilipinoAmericanHistoryMonth! This year, as we celebrate their history, we must also confront the challenges of the present. Filipinos have been on the frontlines of this pandemic. Let's work to lift up their stories, and ensure a healthy and safe workplace for all.",,,3,6
David E. Ryu,@davideryu,2020-10-09T17:49:55.000Z,"Hollywood: Let’s get counted!

This Sunday, October 11th, stop by De Longpre Park between 10am - 4pm to fill out your #2020Census, get language assistance, and receive a goody bag with a $5 gift card. #GetCountedCity of Los Angeles and 3 others",,,2,3
David E. Ryu,@davideryu,2020-10-09T17:35:11.000Z,"Weekend plans: get your flu shot! 
 Be proactive, stay healthy, and help protect your family against flu season.

To find a LOW COST or FREE flu immunization, call 211, or visit http://publichealth.lacounty.gov/media/FluSeason",💪,1,,1
David E. Ryu,@davideryu,2020-10-08T20:31:53.000Z,"Did you know that 
@TheFordLA
 is hosting an online virtual season this year? Check out the calendar of events at http://theford.com/events/performances…! The Ford
@TheFordLA
 · Oct 8
Dust off your dancing shoes – clips from the legendary @LouieVeganyc & The Elements of Life’s 2018 performance are streaming TONIGHT on #FromTheFord at 6:30pm on Facebook! 
Learn more: http://theford.com/from-the-ford 
: Gennia Cui",🎶 🕺 🕺 🎶 💫 📸,3,4,6
David E. Ryu,@davideryu,2020-10-06T16:38:03.000Z,"Don’t forget to take Metro’s short survey on their new proposal to eliminate bus and rail fares! 
 

Share your feedback by 5pm on 10/12 for a chance to win a $100 Visa cardAs we study a fareless system, we want to hear from you — take our survey!
Metro has established an exploratory task force to study and identify the benefits, challenges and implications of a fareless system, we want to hear from you. To provide your feedback and for a ch…
thesource.metro.net",🚉,2,2,3
David E. Ryu,@davideryu,2020-10-05T23:15:01.000Z,"Apply today! Grants are available for small businesses, nonprofits, and micro-entrepreneurs (including workers participating in the gig economy, street vendors, sole proprietors, independent contractors, and more). 

Apply 
 http://LACovidFund.org",➡,,3,4
David E. Ryu,@davideryu,2020-10-05T19:52:22.000Z,"I stand in solidarity with the Armenian people, and with my colleague 
@PaulKrekorian
, in condemning Azerbaijan's attacks on Artsakh.

We are calling on the United States to condemn these attacks, and work for peace and security for Artsakh and Armenia.",,7,13,34
David E. Ryu,@davideryu,2020-10-02T21:55:40.000Z,"Replying to 
@chelsealockw00d
 @Asm_Nazarian
 and 2 othersThat works too! Thank you, we’ll be in touch.",,,,2
David E. Ryu,@davideryu,2020-10-02T21:52:36.000Z,"Replying to 
@chelsealockw00d
 @Asm_Nazarian
 and 2 othersHi Chelsea - did you email my office at David.Ryu@lacity.org? We’d like to help look into this and connect you with resources.",,3,,4
David E. Ryu,@davideryu,2020-10-02T20:30:24.000Z,"We must heed the lessons of history and unequivocally condemn these acts and help to restore peace. I stand in strong solidarity with my colleagues 
@PaulKrekorian
 and 
@CD6Nury
 in calling on the Federal government to denounce this attack and work to end it immediately.",,18,19,89
David E. Ryu,@davideryu,2020-10-02T20:30:23.000Z,"I condemn Azerbaijan's egregious and unprovoked attacks on The Republic of Artsakh and Armenia, and condemn Turkey's involvement and support of these hostilities, destabilizing the region during a global pandemic.",,193,640,1.2K
David E. Ryu,@davideryu,2020-10-02T19:10:06.000Z,"Stop by the Greater Los Angeles County Vector Control District SWAT Lab for info on what you can do to protect yourself and your neighbors from mosquitoes. 

Taking place tomorrow from 10am-2pm at the Van Nuys Sherman Oaks Rec Center. Remember to wear your mask!",,3,4,5
David E. Ryu,@davideryu,2020-10-02T17:03:46.000Z,"Even a mild flu season, when combined with COVID-19, could be very dangerous. Make sure you protect yourself and your loved ones by getting your flu shot. 

You can get a free shot from 
@LACity
, or call your local pharmacy. Find more information at http://Coronavirus.LACity.org/FluShot.",,1,2,2
David E. Ryu,@davideryu,2020-10-02T01:58:19.000Z,"Millions of Americans who were already in a tough situation before COVID-19 are now facing an impossible situation. This is why I introduced legislation to forgive rent & utility debt. But LA can’t do it alone - the Federal government MUST step up.Millions of Americans risk losing power and water as massive, unpaid utility bills pile up
Cash-strapped, and in some cases still unemployed, many Americans have fallen far behind on their electricity, water and gas bills, prompting a renewed conversation about the need for Congress to...
washingtonpost.com",,,,4
David E. Ryu,@davideryu,2020-10-01T21:00:25.000Z,"Wishing the Korean American community a very happy Chuseok. Although we may not be able to celebrate as usual this year, I'm hoping your day is filled with joy, happiness, and most of all, delicious Chuseok food!  뜻깊고 즐거운 한가위 추석 연휴가 되시길 기원합니다!!",,,2,4
David E. Ryu,@davideryu,2020-10-01T16:40:09.000Z,"October is Domestic Violence Awareness Month. If you ever need it, help is available:
 Domestic Violence Hotline: 800-978-3600
 Nat'l Domestic Violence Hotline: 800-799-7233

Call 911 in an emergency. Contact my office for help connecting with resources: 213-473-7004.",☎ ☎,1,2,1
David E. Ryu,@davideryu,2020-09-30T23:33:00.000Z,"Would you like to see 
@metrolosangeles
 go fareless? Take a moment to complete Metro’s survey on the Fareless System Initiative for a chance to win a $100 gift card!LA Metro
@metrolosangeles
 · Sep 28
Take our short survey on Metro's proposal to eliminate bus and rail fares. http://mtro.la/xA9J50BDBcl",,1,4,11
David E. Ryu,@davideryu,2020-09-30T19:57:52.000Z,"Coming soon! We know that children with a college savings account are 3x more likely to attend college - that's why I fought to set up the nation's largest Children Savings Account Program, granting every LAUSD student a college savings account the moment they enter 1st grade.HCIDLA and 3 others",,,5,10
David E. Ryu,@davideryu,2020-09-24T22:08:48.000Z,"There’s only ONE WEEK left to complete the Census! Take a few minutes out of your day to make sure you’re counted, and tell your friends and family to do the same 
 #BeCountedCalifornia Census
@CACensus
 · Sep 24
Make sure your family is counted in the Census. Investing just a few minutes in filling out the survey helps determine the future of programs for our kids, their education, and our health care.

Go to http://my2020census.gov or call 844-330-2020 to complete the Census today!",💪,1,3,2
David E. Ryu,@davideryu,2020-09-24T20:16:54.000Z,"You can use 311 for general City information, or to request a wide variety of services. To make a service request, call 311 or (213) 473-3231, use the 
@MyLA311
 app, or request a service at http://lacity.org/myla311.",,,,
David E. Ryu,@davideryu,2020-09-24T17:08:43.000Z,"Single parents - if you need help running errands & picking up essentials, my office can help match you with local volunteers ready to lend a hand! Sign up to be paired with a volunteer at http://app.monami.io/phone-bank/welcome….L.A. Works",,2,15,53
David E. Ryu,@davideryu,2020-09-23T22:48:46.000Z,"TOMORROW: Small business owners can get help understanding key local issues like workplace regulations, government relief programs, and more! 

Register for my Small Business Resource webinar with 
@BetTzedek
 at http://bit.ly/924Webinar.",,2,4,3
David E. Ryu,@davideryu,2020-09-23T18:59:31.000Z,"We need #rentforgiveness and rent & utility debt relief to stop families from falling into poverty.

I intro’d legislation to bring rent forgiveness to LA and stop a tsunami of evictions. Read more New Eviction Moratoriums ‘a Band-Aid,’ Say Housing Advocates
Tenants impacted by the pandemic still face mounting debt and possible eviction in the new year.
capitalandmain.com",⬇,4,2,2
David E. Ryu,@davideryu,2020-09-23T18:59:30.000Z,"Today the 
@LACityCouncil
 established a COVID-19 Eviction Defense Program with 
@HCIDLA
. This is a critically important program from 
@CD6Nury
 and 
@MitchOFarrell
 to keep people housed. We must continue this work, and we must go further.",,2,2,1
David E. Ryu,@davideryu,2020-09-23T18:44:44.000Z,"California is the first state in the nation to take this step. 

Others must follow. We must all keep moving forward to a carbon-free future. Thank you Gov 
@GavinNewsom
.The Verge
@verge
 · Sep 23
California will ban new combustion-engine vehicles starting in 2035 https://theverge.com/2020/9/23/21452825/california-ban-combustion-gas-vehicles-cars-2035?utm_campaign=theverge&utm_content=chorus&utm_medium=social&utm_source=twitter…",,3,,2
David E. Ryu,@davideryu,2020-09-23T16:20:46.000Z,"Join Friends of the LA River's Self-Guided Watershed CleanUp effort taking place all month long! Grab your gloves & mask and help prevent trash from entering our waterway. Download Litterati and enter code FOLAR2020 to participate! 

Learn more 
 http://folar.orgFoLAR",➡,1,3,2
David E. Ryu,@davideryu,2020-09-22T18:22:14.000Z,"Today I introduced a motion with 
@CD6Nury
 and 
@MRodCD7
 to build a statue honoring the late Ruth Bader Ginsburg in Los Angeles. 

RBG was a trailblazer, a visionary, and an inspiration to millions. Her legacy lives on in American law and spirit - and should carry forth in LA.",,52,14,45
David E. Ryu,@davideryu,2020-09-22T16:55:03.000Z,"If you’re a small business owner looking to better understand key local issues like workplace regulations and government relief programs, register for my Small Business Resource webinar with 
@BetTzedek
 this Thursday!

Register: http://bit.ly/924Webinar",,,3,2
David E. Ryu,@davideryu,2020-09-21T18:51:25.000Z,"Happening NOW! The final session of Women in the Time of COVID-19 series w/
@LACSW
. We're discussing Employment & Childcare with 
@SenHJMitchell
, 
@MontielFabiola
 of 
@First5LA
, 
@gloriadavi
 of Girls Club of LA & 
@MelanyDeLaCruz4
 of 
@uclaaasc
.

Livestream at http://facebook.com/cd4ryu",,1,6,13
David E. Ryu,@davideryu,2020-09-21T17:11:42.000Z,"Join us TODAY at 11:30am for the final session of our Women in the Time of COVID-19 series. We'll be discussing Employment & Childcare with 
@SenHJMitchell
, 
@MontielFabiola
 of 
@First5LA
, 
@gloriadavi
 of Girls Club of LA & 
@MelanyDeLaCruz4
 of 
@uclaaasc
RSVP: http://bit.ly/cd4session3City of LA CSW",,1,6,8
David E. Ryu,@davideryu,2020-09-18T02:52:01.000Z,"Sheriff Villanueva has blocked investigations, violated the law, and refuses accountability in the #LASheriff’s department. He is not fairly serving the people of LA County. He must resign.Supervisors join calls for Sheriff Villanueva to step down
Several members of a watchdog agency have called on Sheriff Alex Villanueva to resign, marking a further escalation of tensions between the sheriff and his overseers.
latimes.com",,35,91,178
David E. Ryu,@davideryu,2020-09-17T20:26:58.000Z,"I'm proud to have 
@IKAR_LA
 in #LACD4 - and this year, they're helping to bring hope and unity with the Shofar Wave with 
@JFedLA
. They will be starting at 3pm on the second day of Rosh Hashanah with the first set of tekiot. Learn more & participate at http://jewishla.org/shofar-wave-schedule….IKAR and Jewish Federation of Greater Los Angeles",,1,5,10
David E. Ryu,@davideryu,2020-09-17T20:26:58.000Z,Shanah Tovah U'Metukah! Wishing you and your families a very happy and meaningful New Year.Rabbi Sharon Brous and 2 others,,2,2,6
David E. Ryu,@davideryu,2020-09-17T18:16:48.000Z,"Today at 7pm, renowned Griffith Park historian Mike Eberts will discuss why an area near the Mulholland Fountain being converted into a bridge home for unhoused persons is not a completely new concept.

RSVP: http://friendsofgriffithpark.org",,2,2,2
David E. Ryu,@davideryu,2020-09-16T23:51:36.000Z,"Teaching the truth about the Holocaust is critical to an informed, compassionate and safer world today. I'm grateful that we have many important cultural institutions committed to this education in LA, like the 
@hmla1961
 in #LACD4Nearly two-thirds of US young adults unaware 6m Jews killed in the Holocaust
According to survey of adults 18-39, 23% said they believed the Holocaust was a myth, had been exaggerated or they weren’t sure
theguardian.com",,,,3
David E. Ryu,@davideryu,2020-09-16T20:09:41.000Z,"Attn. small business owners: next Thursday at 12pm I'll be hosting a Small Business Webinar with 
@BetTzedek
. Legal reps will discuss key local issues like workplace regulations, and the resources available to you!

Register: http://bit.ly/924WebinarBet Tzedek",,,1,3
David E. Ryu,@davideryu,2020-09-16T19:06:28.000Z,"The proposed replacement terminal at Hollywood Burbank Airport is a crucial project, and the public needs to have ample time and access to provide comment. I've co-introduced legislation with 
@PaulKrekorian
 to extend the comment period.Eye on L.A. Aviation
@LA_Aviation
 · Sep 15
L.A. officials ask for extension of comment period for Hollywood Burbank Airport project: SFV Business Journal -http://sfvbj.com/news/2020/sep/15/l-officials-ask-extension-comment-period-hollywood/…",,1,,1
David E. Ryu,@davideryu,2020-09-16T17:17:00.000Z,TOMORROW - the second session of Women in the Time of COVID-19! Domestic violence is a pervasive issue - nearly a third of women who visit emergency rooms are there for injuries related to ongoing partner abuse. Join us for this important discussion - http://bit.ly/cd4session2Rainbow Services DV and 2 others,,1,3,3
David E. Ryu,@davideryu,2020-09-15T20:41:33.000Z,"I've introduced legislation to temporarily halt construction in fire-sensitive hillside areas. We're in a fire season like no other in our history, and LA is at risk. We need to halt construction in our fire-sensitive areas and keep evacuation routes safe.PRESS RELEASE: Councilmember Ryu Introduces Legislation to Pause Construction in Fire-Prone...
davidryu.lacity.org",,1,4,12
David E. Ryu,@davideryu,2020-09-15T00:57:04.000Z,"Join me TOMORROW at 6pm - I'll be joined by Skip Koenig of 
@NLSLA
, Emma Garcia of 
@HCIDLA
, and other local representatives who can help answer any questions you might have on renters' rights!

Register: http://bit.ly/cd4townhall
Ask a question: http://bit.ly/cd4renterrightsNLSLA and HCIDLA",,4,7,3
David E. Ryu,@davideryu,2020-09-14T22:12:05.000Z,"Thank you to everyone who joined the first session of Women in the Time of COVID-19! Our second webinar will be on Thursday, 9/17 at 11am. We will be discussing Domestic Violence & Homelessness with a great group of panelists. Please join us!

Register: http://bit.ly/cd4session2Rainbow Services DV and YWCA-Greater LA",,,1,4
David E. Ryu,@davideryu,2020-09-14T21:33:50.000Z,".
@josie_huang
 is a professional journalist, with a press badge, doing her job for 
@KPCC
 listeners. She should have been treated with respect, not slammed to the ground & arrested. Glad to see 
@mridleythomas
 seek an independent investigation into this #LASD arrest.Josie Huang
@josie_huang
 · Sep 13
Somehow I was able to start a new video right away. You see my phone clatter to the ground and I start shouting “I’m a reporter...I’m with KPCC.” I scream for help from the TV reporters I know are around the corner doing their 11 p.m. live hits
Show this thread",,7,4,26
David E. Ryu,@davideryu,2020-09-11T16:12:55.000Z,"Nineteen years ago today, a tragic act of terror became forever seared in our memories. We will never forget all those we lost on 9/11. Today and everyday, we remember and thank the first responders who put their lives on the line every day to keep us safe.",,,1,2
David E. Ryu,@davideryu,2020-09-11T02:17:12.000Z,"Ballot drop-off boxes coming to LA! Read more - http://davidryu.lacity.org/press_release_councilmember_ryu_introduces_motion_to_expand_ballot_drop_off_access…Margaret Carrero
@KNXmargaret
 · Sep 10
In the coming days, you will see more of these Vote by Mail drop boxes popping up around the City & County of Los Angeles. More than 300 will be installed throughout the County ahead of the November election. @KNX1070",,3,13,27
David E. Ryu,@davideryu,2020-09-10T22:34:40.000Z,"Neighborhoods experiencing high mosquito levels can participate in the Mosquito Watch Neighborhood Program. The program focuses on empowering residents with the tools they need to tackle mosquitoes in their neighborhoods.

Learn more 
 http://glacvcd.org/mosquito-watch-program…",➡,2,4,5
David E. Ryu,@davideryu,2020-09-10T19:23:27.000Z,"Thank you to 
@lapublichealth
 and 
@LACareHealth
 for a lively and important conversation about the disparate impact that #COVID19 has on Black and brown communities. Conversations like these are crucial to the work of ending health inequities.L.A. Care Health Plan
@LACareHealth
 · Sep 10
""Pandemics do not cause inequities, they unmask them."" Dr. Oliver Brooks, Chief Medical Officer @WattsHealthCare #AccessHealthEquity",,4,1,3
David E. Ryu,@davideryu,2020-09-10T16:14:22.000Z,"Happening TODAY at 12pm! Join my office & 
@BetTzedek
 for a Small Business Webinar. Legal reps will be available to discuss key local issues like government relief programs, compliance with emergency health and safety orders & more. 

Register: http://bit.ly/910Webinar",,4,4,4
David E. Ryu,@davideryu,2020-09-09T23:24:10.000Z,"Next Tuesday at 6pm I'll be hosting a Renters' Rights Town Hall with Skip Koenig of 
@NLSLA
 to give you the latest info on renters' rights, and the resources available to support you during this time.

Register: http://bit.ly/cd4townhall
Ask a question: http://bit.ly/cd4renterrightsNLSLA",,2,5,5
David E. Ryu,@davideryu,2020-09-09T20:45:09.000Z,"It has been an honor to work with the 
@LALGBTCenter
 & Hollywood community on building this - just one of many PSH and interim housing centers we’re building in #LACD4 to provide real solutions for Angelenos experiencing homelessness.",,1,2,1
David E. Ryu,@davideryu,2020-09-09T20:45:08.000Z,"The Anita May Campus from the 
@LALGBTCenter
 will provide permanent supportive housing, emergency shelter, and services for 225 people in Hollywood - and it’s almost complete!Permanent Supporitve Housing Takes Shape at the LA LGBT Center
Seven months after our last update, the Los Angeles LGBT Center's Anita May Rosenstein Campus continues to push toward completion in Hollywood.The first phase of the project, which made its debut in...
urbanize.la",,3,2,3
David E. Ryu,@davideryu,2020-09-09T17:13:55.000Z,"Starting next week I'll be hosting a series of virtual workshops addressing the unique effects that COVID-19 has on women. Join us next Monday 9/14 at 11:30am for a discussion on Health, Mental Health, and the Power of Place.

Register: http://bit.ly/cd4session1SabanCommunityClinic and 3 others",,,2,3
David E. Ryu,@davideryu,2020-09-08T20:27:54.000Z,"With winds expected today and throughout the week, please be sure to follow 
@LAFDtalk
 for updates, and make sure you're ready, set, and prepared to go in case of an evacuation order LAFD Talk
@LAFDtalk
 · Sep 8
Today's #Wildfire 
 Danger Rating for the City of #LosAngeles is EXTREME: http://bit.ly/LAFDweather

You should be READY, now SET and prepared to GO!
 READY: http://bit.ly/ReadyBooklet  
 SET: http://bit.ly/SetBooklet 
 GO: http://bit.ly/GoBooklet",🔥 🔥 ✅ ✅ ✅,,1,3
David E. Ryu,@davideryu,2020-09-08T16:59:44.000Z,"Many Californians will be getting needed relief in coming weeks - but it's nowhere near enough. Too many are still struggling to pay rent and put food on the table, and they need help - not a President who plays politics with their lives.California begins sending extra $900 to those unemployed due to COVID-19
California officials will mark the Labor Day holiday by sending a $900 supplemental unemployment benefit to jobless residents.
latimes.com",,2,1,6
David E. Ryu,@davideryu,2020-09-03T19:08:22.000Z,"Robust paid leave policies reduce unemployment, increase equity in the labor force, and shrink the wage gap. That’s why I introduced a Paid Parental Leave plan last year in the 
@LACityCouncil
. Glad to see CA take this step for working families.Millions of Californians would be eligible for job-protected leave under plan approved by lawmakers
A bill would provide millions of employees who work for smaller businesses with 12 weeks of job protections while taking family leave.
latimes.com",,2,1,2
David E. Ryu,@davideryu,2020-09-03T17:16:08.000Z,"Did you know your 
@LAPublicLibrary
 card also gives you access to free online tutoring? Find tutoring and helpful homework resources for K-12 students & adult learners at http://lapl.org/studentsuccess L.A. Public Library
@LAPublicLibrary
 · Aug 25
Every tutor. com session is one-to-one between tutor and student. There is no appointment needed + you can access it from home. For K-12 & adult learners!  http://lapl.me/qoqU392",📚,1,1,4
David E. Ryu,@davideryu,2020-09-02T20:04:20.000Z,"Thank you to 
@CD6Nury
 who also brought forth this idea and is helping to move it forward.",,9,3,4
David E. Ryu,@davideryu,2020-09-02T20:04:20.000Z,"Too many workers are forced to decide between their paycheck and public health. This program would ensure that all workers are able to stay home, no matter what work they do, their immigration status or their criminal record.LA City Council Commits $50 Million To Aid Workers Afflicted By COVID-19
Los Angeles City Council voted unanimously Tuesday to use $50 million of L.A.'s federal CARES Act funding to provide people with two weeks of pay if they are infected with COVID-19 and cannot work.
losangeles.cbslocal.com",,22,12,11
